Season,Thermal comfort,Air temperature,Relative humidity,Outdoor air temperature
1,4.0,21.1,59.0,20.7
1,4.0,21.1,59.0,20.7
1,4.0,21.1,59.0,20.7
1,4.0,21.1,59.0,20.7
1,4.0,19.1,71.0,20.7
1,4.0,19.1,71.0,20.7
1,4.0,19.1,71.0,20.7
1,4.0,19.1,71.0,20.7
1,4.0,19.1,71.0,20.7
1,4.0,19.1,71.0,20.7
1,4.0,19.1,71.0,20.7
1,4.0,19.1,71.0,20.7
1,4.0,18.5,63.0,20.7
1,4.0,18.5,63.0,20.7
1,4.0,18.5,63.0,20.7
1,4.0,18.5,63.0,20.7
1,4.0,18.5,63.0,20.7
1,4.0,18.5,63.0,20.7
1,4.0,18.0,60.0,20.7
1,4.0,18.1,60.0,20.7
1,3.0,17.0,58.0,20.7
1,3.0,17.0,58.0,20.7
1,3.0,17.1,58.0,20.7
1,3.0,17.1,58.0,20.7
1,3.0,17.1,58.0,20.7
1,4.0,17.1,58.0,20.7
1,4.0,22.1,52.0,20.7
1,4.0,22.1,52.0,20.7
1,4.0,22.1,52.0,20.7
1,4.0,22.1,52.0,20.7
1,4.0,22.1,52.0,20.7
1,4.0,20.9,64.0,20.7
1,4.0,20.9,64.0,20.7
1,4.0,20.9,64.0,20.7
1,4.0,20.9,64.0,20.7
1,4.0,20.9,64.0,20.7
1,4.0,20.9,64.0,20.7
1,4.0,20.9,64.0,20.7
1,3.0,16.3,52.0,20.7
1,4.0,19.6,73.0,20.7
1,4.0,19.6,73.0,20.7
1,4.0,19.6,73.0,20.7
1,4.0,19.6,73.0,20.7
1,4.0,19.6,73.0,20.7
1,4.0,19.6,73.0,20.7
1,4.0,19.6,73.0,20.7
1,4.0,20.3,69.0,20.7
1,4.0,20.3,69.0,20.7
1,4.0,20.3,69.0,20.7
1,4.0,20.1,65.0,20.7
1,4.0,20.1,65.0,20.7
1,4.0,20.1,65.0,20.7
1,4.0,20.1,65.0,20.7
1,4.0,20.3,67.0,20.7
1,4.0,20.3,67.0,20.7
1,4.0,20.3,67.0,20.7
4,4.0,28.4,55.0,31.9
4,4.0,28.5,53.0,31.9
4,4.0,28.9,51.0,31.9
4,4.0,29.0,59.0,31.9
4,5.0,29.6,63.0,31.9
4,4.0,28.4,55.0,31.9
4,4.0,28.5,56.0,31.9
4,4.0,28.5,53.0,31.9
4,4.0,28.8,52.0,31.9
4,4.0,28.9,51.0,31.9
4,5.0,29.0,59.0,31.9
4,5.0,29.5,56.0,31.9
4,5.0,29.3,62.0,31.9
4,4.0,28.5,53.0,31.9
4,4.0,28.9,51.0,31.9
4,5.0,29.5,56.0,31.9
4,5.0,29.6,63.0,31.9
4,4.0,28.0,62.0,31.9
4,4.0,28.4,55.0,31.9
4,4.0,28.5,53.0,31.9
4,4.0,28.9,51.0,31.9
4,5.0,29.3,64.0,31.9
4,4.0,28.5,53.0,31.9
4,4.0,28.6,52.0,31.9
4,4.0,28.9,51.0,31.9
4,5.0,29.1,66.0,31.9
4,5.0,29.3,64.0,31.9
4,5.0,29.5,56.0,31.9
4,4.0,28.0,62.0,31.9
4,4.0,28.4,55.0,31.9
4,4.0,28.5,53.0,31.9
4,4.0,28.9,51.0,31.9
4,5.0,29.5,56.0,31.9
4,5.0,30.3,58.0,31.9
4,5.0,29.3,73.0,31.9
4,5.0,30.2,61.0,31.9
4,5.0,30.3,61.0,31.9
4,6.0,30.7,66.0,31.9
4,5.0,30.2,61.0,31.9
4,5.0,30.3,61.0,31.9
4,5.0,30.7,66.0,31.9
4,5.0,29.3,73.0,31.9
4,5.0,30.0,56.0,31.9
4,5.0,30.2,61.0,31.9
4,5.0,30.3,58.0,31.9
4,5.0,30.3,61.0,31.9
4,5.0,30.7,58.0,31.9
4,5.0,29.8,69.0,31.9
4,5.0,31.2,69.0,31.9
4,5.0,32.1,61.0,31.9
4,6.0,32.6,53.0,31.9
4,6.0,31.9,53.0,31.9
4,5.0,31.2,69.0,31.9
4,5.0,30.3,72.0,31.9
4,5.0,28.8,48.0,31.9
4,5.0,31.2,69.0,31.9
4,5.0,32.1,64.0,31.9
4,5.0,31.9,64.0,31.9
4,5.0,29.3,65.0,31.9
4,5.0,31.2,69.0,31.9
4,5.0,32.1,68.0,31.9
4,5.0,31.9,56.0,31.9
4,5.0,32.1,58.0,31.9
4,5.0,32.6,64.0,31.9
4,5.0,30.9,69.0,31.9
4,5.0,30.3,72.0,31.9
4,5.0,28.8,48.0,31.9
4,5.0,30.2,68.0,31.9
4,5.0,30.3,72.0,31.9
4,5.0,30.7,58.0,31.9
4,5.0,31.1,59.0,31.9
4,5.0,31.4,49.0,31.9
4,5.0,31.4,57.0,31.9
4,5.0,31.1,61.0,31.9
4,5.0,30.7,58.0,31.9
4,5.0,31.1,59.0,31.9
4,5.0,31.3,54.0,31.9
4,5.0,30.3,58.0,31.9
4,5.0,31.3,55.0,31.9
4,5.0,31.4,57.0,31.9
4,5.0,31.3,54.0,31.9
4,5.0,30.2,58.0,31.9
4,5.0,30.3,58.0,31.9
4,5.0,31.4,57.0,31.9
4,5.0,31.4,65.0,31.9
4,5.0,30.3,58.0,31.9
4,5.0,31.3,55.0,31.9
4,5.0,31.4,49.0,31.9
4,5.0,31.4,57.0,31.9
4,5.0,31.3,54.0,31.9
4,5.0,31.4,65.0,31.9
4,5.0,30.2,58.0,31.9
4,5.0,31.3,55.0,31.9
4,5.0,31.4,65.0,31.9
4,5.0,31.4,65.0,31.9
4,5.0,31.3,54.0,31.9
4,5.0,30.6,66.0,31.9
4,5.0,31.4,65.0,31.9
4,5.0,32.1,53.0,31.9
4,5.0,32.1,49.0,31.9
4,5.0,32.2,54.0,31.9
4,5.0,30.6,66.0,31.9
4,5.0,31.4,58.0,31.9
4,5.0,32.4,50.0,31.9
4,5.0,32.1,53.0,31.9
4,5.0,32.1,49.0,31.9
4,5.0,32.2,62.0,31.9
4,5.0,31.4,61.0,31.9
4,5.0,31.9,65.0,31.9
4,5.0,32.4,50.0,31.9
4,5.0,32.2,53.0,31.9
4,5.0,29.7,65.0,31.9
4,5.0,32.6,54.0,31.9
4,5.0,32.6,62.0,31.9
4,5.0,32.4,56.0,31.9
4,5.0,31.8,56.0,31.9
4,5.0,31.6,53.0,31.9
4,5.0,32.7,56.0,31.9
4,5.0,32.6,53.0,31.9
4,5.0,32.1,49.0,31.9
4,5.0,32.1,49.0,31.9
4,5.0,31.8,57.0,31.9
4,5.0,32.6,58.0,31.9
4,5.0,32.1,58.0,31.9
4,5.0,32.1,58.0,31.9
4,5.0,31.8,56.0,31.9
4,4.0,28.7,55.0,31.9
4,5.0,30.4,59.0,31.9
4,4.0,29.0,55.0,31.9
4,4.0,28.7,58.0,31.9
4,4.0,28.7,56.0,31.9
4,5.0,32.1,58.0,31.9
4,5.0,31.6,62.0,31.9
4,4.0,28.7,58.0,31.9
4,4.0,28.4,65.0,31.9
4,5.0,31.7,58.0,31.9
4,4.0,28.5,64.0,31.9
4,4.0,27.2,70.0,31.9
4,5.0,31.2,56.0,31.9
4,5.0,31.7,62.0,31.9
4,5.0,28.5,64.0,31.9
4,4.0,27.2,70.0,31.9
4,4.0,28.5,64.0,31.9
4,4.0,27.2,70.0,31.9
4,5.0,31.2,56.0,31.9
4,4.0,28.5,64.0,31.9
4,4.0,27.2,70.0,31.9
4,5.0,31.2,56.0,31.9
4,5.0,28.5,64.0,31.9
4,4.0,27.2,70.0,31.9
4,4.0,28.6,57.0,31.9
4,4.0,29.0,56.0,31.9
4,4.0,28.6,57.0,31.9
4,4.0,29.0,56.0,31.9
4,5.0,31.7,65.0,31.9
4,5.0,31.7,53.0,31.9
4,4.0,28.7,60.0,31.9
4,4.0,28.7,60.0,31.9
4,4.0,28.7,60.0,31.9
4,5.0,31.2,60.0,31.9
4,4.0,28.7,60.0,31.9
4,5.0,28.7,60.0,31.9
4,4.0,28.7,60.0,31.9
4,4.0,28.7,60.0,31.9
4,5.0,30.8,69.0,31.9
4,5.0,30.1,65.0,31.9
4,4.0,28.9,58.0,31.9
4,4.0,27.9,64.0,31.9
4,4.0,28.9,58.0,31.9
4,4.0,28.9,58.0,31.9
4,4.0,28.9,58.0,31.9
4,4.0,28.9,58.0,31.9
4,4.0,28.1,58.0,31.9
4,4.0,29.0,58.0,31.9
4,4.0,29.0,58.0,31.9
4,4.0,29.0,59.0,31.9
4,4.0,29.0,58.0,31.9
4,4.0,28.9,57.0,31.9
4,4.0,28.8,57.0,31.9
4,4.0,28.1,58.0,31.9
4,4.0,29.0,58.0,31.9
4,4.0,29.0,58.0,31.9
4,4.0,29.0,59.0,31.9
4,4.0,29.0,58.0,31.9
4,4.0,28.1,58.0,31.9
4,4.0,29.0,58.0,31.9
4,4.0,29.0,58.0,31.9
4,4.0,29.0,59.0,31.9
4,4.0,29.0,58.0,31.9
4,4.0,28.9,57.0,31.9
4,4.0,28.1,58.0,31.9
4,4.0,29.0,58.0,31.9
4,4.0,29.0,58.0,31.9
4,5.0,32.0,64.0,31.9
4,5.0,32.2,56.0,31.9
4,5.0,32.0,64.0,31.9
4,5.0,32.2,53.0,31.9
4,5.0,32.2,51.0,31.9
4,5.0,32.7,54.0,31.9
4,5.0,32.0,53.0,31.9
4,5.0,32.1,65.0,31.9
4,5.0,32.7,62.0,31.9
4,5.0,32.0,62.0,31.9
4,4.0,29.0,58.0,31.9
4,5.0,32.1,57.0,31.9
4,5.0,30.1,54.0,31.9
4,5.0,30.1,66.0,31.9
4,4.0,28.9,54.0,31.9
4,4.0,28.9,54.0,31.9
4,4.0,28.9,54.0,31.9
4,4.0,28.9,54.0,31.9
4,4.0,28.9,54.0,31.9
4,5.0,29.9,78.0,31.9
4,5.0,29.9,72.0,31.9
4,5.0,29.9,61.0,31.9
4,5.0,29.9,64.0,31.9
4,6.0,31.4,50.0,31.9
4,5.0,32.4,49.0,31.9
4,5.0,32.8,64.0,31.9
4,5.0,32.4,49.0,31.9
4,5.0,29.2,58.0,31.9
4,5.0,32.3,50.0,31.9
4,5.0,32.1,56.0,31.9
4,5.0,31.2,48.0,31.9
4,5.0,29.8,48.0,31.9
4,5.0,31.7,62.0,31.9
4,6.0,32.7,51.0,31.9
4,5.0,34.0,53.0,31.9
4,6.0,34.0,53.0,31.9
4,5.0,34.5,62.0,31.9
4,5.0,33.4,47.0,31.9
4,5.0,33.3,62.0,31.9
4,5.0,30.8,69.0,31.9
4,5.0,32.4,51.0,31.9
4,5.0,32.7,71.0,31.9
4,5.0,33.0,50.0,31.9
4,5.0,33.3,56.0,31.9
4,5.0,33.7,53.0,31.9
4,5.0,33.9,64.0,31.9
4,6.0,33.9,50.0,31.9
4,5.0,29.6,57.0,31.9
4,5.0,31.8,62.0,31.9
4,5.0,31.8,64.0,31.9
4,5.0,32.2,52.0,31.9
4,5.0,32.8,55.0,31.9
4,5.0,32.8,53.0,31.9
4,5.0,33.4,51.0,31.9
4,5.0,33.7,51.0,31.9
4,5.0,33.8,51.0,31.9
4,6.0,34.7,50.0,31.9
4,5.0,29.1,53.0,31.9
4,5.0,29.5,52.0,31.9
4,5.0,30.2,58.0,31.9
4,5.0,30.5,58.0,31.9
4,5.0,30.5,58.0,31.9
4,5.0,31.1,59.0,31.9
4,5.0,32.5,48.0,31.9
4,5.0,32.4,58.0,31.9
4,6.0,30.2,58.0,31.9
4,5.0,31.0,55.0,31.9
4,5.0,31.2,55.0,31.9
4,5.0,31.6,62.0,31.9
4,5.0,31.9,66.0,31.9
4,5.0,32.3,56.0,31.9
4,5.0,32.4,54.0,31.9
4,6.0,33.2,54.0,31.9
4,6.0,33.5,54.0,31.9
4,5.0,31.1,61.0,31.9
4,4.0,27.8,69.0,31.9
4,4.0,27.8,69.0,31.9
4,4.0,27.9,69.0,31.9
4,4.0,27.9,69.0,31.9
4,4.0,27.9,69.0,31.9
4,4.0,27.9,69.0,31.9
4,4.0,27.9,69.0,31.9
4,4.0,27.9,69.0,31.9
4,4.0,27.9,69.0,31.9
4,4.0,27.9,69.0,31.9
4,4.0,27.9,69.0,31.9
4,4.0,27.9,69.0,31.9
4,4.0,27.9,69.0,31.9
4,4.0,27.9,69.0,31.9
4,4.0,28.0,69.0,31.9
4,4.0,28.0,69.0,31.9
4,4.0,28.0,69.0,31.9
4,4.0,28.0,68.0,31.9
4,4.0,28.0,68.0,31.9
4,4.0,28.0,68.0,31.9
4,4.0,28.0,68.0,31.9
4,4.0,28.1,68.0,31.9
4,4.0,28.1,68.0,31.9
4,4.0,28.1,68.0,31.9
4,4.0,28.2,68.0,31.9
4,4.0,28.2,68.0,31.9
4,4.0,28.2,68.0,31.9
4,4.0,28.2,68.0,31.9
4,4.0,28.2,68.0,31.9
4,4.0,28.2,68.0,31.9
4,4.0,28.2,68.0,31.9
4,4.0,28.3,67.0,31.9
4,4.0,28.3,67.0,31.9
4,4.0,28.3,67.0,31.9
4,4.0,28.3,67.0,31.9
4,4.0,28.3,67.0,31.9
4,4.0,28.3,67.0,31.9
4,4.0,28.3,67.0,31.9
4,4.0,28.3,67.0,31.9
4,4.0,28.3,67.0,31.9
4,5.0,28.3,67.0,31.9
4,5.0,28.3,67.0,31.9
4,4.0,28.3,67.0,31.9
4,4.0,28.3,67.0,31.9
4,4.0,28.4,67.0,31.9
4,4.0,28.4,67.0,31.9
4,4.0,28.4,67.0,31.9
4,4.0,28.4,67.0,31.9
4,4.0,28.4,67.0,31.9
4,4.0,28.4,67.0,31.9
4,4.0,28.4,67.0,31.9
4,4.0,28.4,67.0,31.9
4,4.0,28.4,67.0,31.9
4,4.0,26.8,64.0,31.9
4,4.0,28.6,65.0,31.9
4,4.0,28.6,65.0,31.9
4,4.0,28.6,65.0,31.9
4,4.0,28.6,65.0,31.9
4,4.0,28.6,65.0,31.9
4,4.0,28.3,58.0,31.9
4,4.0,28.6,54.0,31.9
4,4.0,28.6,54.0,31.9
4,4.0,29.0,53.0,31.9
4,4.0,29.0,53.0,31.9
4,4.0,29.0,53.0,31.9
4,4.0,29.0,53.0,31.9
4,4.0,29.0,53.0,31.9
4,4.0,28.8,57.0,31.9
4,4.0,28.8,57.0,31.9
4,4.0,28.8,57.0,31.9
4,4.0,26.7,62.0,31.9
4,4.0,26.7,62.0,31.9
4,4.0,26.7,62.0,31.9
4,4.0,26.7,62.0,31.9
4,4.0,26.8,60.0,31.9
4,4.0,26.8,60.0,31.9
4,4.0,26.8,60.0,31.9
4,4.0,26.8,60.0,31.9
4,4.0,26.8,60.0,31.9
4,4.0,26.8,60.0,31.9
4,4.0,26.8,60.0,31.9
4,4.0,27.5,60.0,31.9
4,4.0,27.5,60.0,31.9
4,4.0,27.5,60.0,31.9
4,4.0,27.5,60.0,31.9
4,4.0,27.5,60.0,31.9
4,5.0,30.1,63.0,31.9
4,5.0,30.1,63.0,31.9
4,5.0,30.3,71.0,31.9
4,5.0,30.3,71.0,31.9
4,5.0,30.7,70.0,31.9
4,5.0,30.7,70.0,31.9
4,5.0,31.3,69.0,31.9
4,5.0,31.3,69.0,31.9
4,5.0,31.3,69.0,31.9
4,5.0,31.3,69.0,31.9
4,5.0,31.3,69.0,31.9
4,5.0,31.2,69.0,31.9
4,5.0,31.2,69.0,31.9
4,5.0,31.2,69.0,31.9
4,5.0,31.2,69.0,31.9
4,5.0,31.2,69.0,31.9
4,5.0,31.2,69.0,31.9
4,5.0,31.1,69.0,31.9
4,5.0,31.1,69.0,31.9
4,5.0,31.1,69.0,31.9
4,5.0,31.1,69.0,31.9
4,5.0,30.9,72.0,31.9
4,5.0,30.9,72.0,31.9
4,5.0,30.9,72.0,31.9
4,5.0,30.9,72.0,31.9
4,4.0,28.9,85.0,31.9
4,4.0,28.9,85.0,31.9
4,4.0,28.9,85.0,31.9
4,4.0,28.9,85.0,31.9
4,4.0,28.9,85.0,31.9
4,4.0,28.9,85.0,31.9
4,4.0,28.8,85.0,31.9
4,4.0,28.8,85.0,31.9
4,4.0,28.8,85.0,31.9
4,4.0,28.8,85.0,31.9
4,4.0,28.8,85.0,31.9
4,4.0,28.8,85.0,31.9
4,4.0,28.8,85.0,31.9
4,4.0,25.4,54.0,31.9
4,4.0,25.4,66.0,31.9
4,4.0,25.4,66.0,31.9
4,4.0,25.4,54.0,31.9
4,5.0,25.4,66.0,31.9
4,6.0,25.4,54.0,31.9
4,4.0,25.4,66.0,31.9
4,4.0,25.4,54.0,31.9
4,6.0,25.4,66.0,31.9
4,5.0,26.7,44.5,22.5
4,4.0,21.5,43.5,22.5
4,4.0,23.1,41.7,22.5
4,5.0,22.5,48.2,22.5
4,5.0,22.5,48.2,22.5
4,5.0,29.9,29.0,22.5
4,5.0,29.9,29.0,22.5
4,4.0,22.9,46.7,22.5
4,4.0,21.0,47.8,22.5
4,4.0,21.0,47.8,22.5
4,3.0,21.0,47.8,22.5
4,4.0,23.6,33.5,22.5
4,5.0,23.6,33.5,22.5
4,4.0,21.0,47.8,22.5
4,4.0,24.8,38.7,22.5
4,4.0,23.6,44.8,22.5
4,4.0,23.6,38.5,22.5
4,4.0,22.1,45.7,22.5
4,4.0,22.1,45.7,22.5
4,3.0,22.9,47.7,22.5
4,4.0,22.9,47.7,22.5
4,4.0,22.9,47.7,22.5
4,4.0,22.9,47.7,22.5
4,5.0,24.4,39.3,22.5
4,4.0,24.0,42.2,22.5
4,5.0,22.9,44.3,22.5
4,4.0,25.2,40.0,22.5
4,4.0,24.8,32.2,22.5
4,4.0,25.6,27.0,22.5
4,5.0,28.3,31.9,22.5
4,4.0,24.0,32.3,22.5
4,4.0,23.6,30.9,22.5
4,5.0,23.2,29.7,22.5
4,5.0,23.9,30.5,22.5
4,4.0,24.0,29.4,22.5
4,5.0,23.9,30.5,22.5
4,5.0,23.9,30.5,22.5
4,4.0,23.9,30.5,22.5
4,4.0,23.9,30.5,22.5
4,4.0,24.8,23.9,22.5
4,4.0,24.8,23.9,22.5
4,5.0,24.8,30.6,22.5
4,5.0,25.2,28.7,22.5
4,4.0,25.2,27.8,22.5
4,5.0,25.2,28.0,22.5
4,4.0,25.2,27.8,22.5
4,4.0,24.1,25.7,22.5
4,4.0,24.1,25.7,22.5
4,4.0,23.6,30.9,22.5
4,4.0,23.3,51.6,22.5
4,4.0,22.1,51.0,22.5
4,4.0,23.2,52.1,22.5
4,3.0,22.9,41.7,22.5
4,4.0,22.9,41.7,22.5
4,4.0,22.1,53.1,22.5
4,3.0,22.1,53.1,22.5
4,4.0,23.2,50.5,22.5
4,3.0,20.6,59.4,22.5
4,3.0,20.6,59.4,22.5
4,4.0,21.7,53.9,22.5
4,4.0,21.7,53.9,22.5
4,4.0,21.7,53.9,22.5
4,5.0,22.3,51.2,22.5
4,4.0,22.9,49.7,22.5
4,3.0,23.2,49.0,22.5
4,4.0,24.4,41.0,22.5
4,4.0,23.2,44.4,22.5
4,4.0,22.9,41.5,22.5
4,7.0,27.1,43.5,22.5
4,5.0,22.9,41.5,22.5
4,4.0,22.5,39.3,22.5
4,5.0,23.6,33.5,22.5
4,4.0,23.6,33.5,22.5
4,4.0,22.5,45.7,22.5
4,4.0,22.9,42.7,22.5
4,4.0,23.6,41.3,22.5
4,4.0,23.1,43.1,22.5
4,4.0,23.1,43.1,22.5
4,4.0,23.2,38.0,22.5
4,5.0,23.1,43.1,22.5
4,4.0,22.9,39.2,22.5
4,4.0,22.9,39.2,22.5
4,4.0,22.9,39.2,22.5
4,4.0,26.7,40.4,22.5
4,4.0,23.2,45.7,22.5
4,4.0,22.0,64.3,22.5
4,4.0,24.8,60.7,22.5
4,4.0,28.7,40.8,22.5
4,4.0,28.7,40.8,22.5
4,4.0,25.6,58.3,22.5
4,4.0,22.9,62.1,22.5
4,4.0,23.2,61.8,22.5
4,4.0,23.2,61.8,22.5
4,4.0,22.9,55.3,22.5
4,4.0,22.9,55.3,22.5
4,4.0,22.1,57.6,22.5
4,4.0,24.4,51.4,22.5
4,4.0,22.9,57.3,22.5
4,3.0,22.9,57.3,22.5
4,5.0,22.9,57.3,22.5
4,4.0,22.9,57.3,22.5
4,4.0,22.9,57.3,22.5
4,4.0,23.2,57.3,22.5
4,5.0,26.7,53.2,22.5
4,4.0,22.5,63.8,22.5
4,4.0,22.5,63.8,22.5
4,4.0,22.9,55.0,22.5
4,3.0,21.7,61.9,22.5
4,4.0,21.7,61.9,22.5
4,4.0,21.7,61.9,22.5
4,5.0,23.6,54.5,22.5
4,5.0,21.7,61.9,22.5
4,4.0,23.6,54.5,22.5
4,4.0,21.7,61.9,22.5
4,5.0,25.2,48.2,22.5
4,5.0,24.2,56.6,22.5
4,5.0,25.6,46.8,22.5
4,7.0,25.6,46.8,22.5
4,4.0,24.0,56.0,22.5
4,4.0,24.0,50.2,22.5
4,4.0,25.6,47.1,22.5
4,5.0,25.6,47.1,22.5
4,5.0,24.4,50.0,22.5
4,4.0,28.7,37.3,22.5
4,4.0,24.7,47.8,22.5
4,5.0,25.2,44.3,22.5
4,4.0,25.2,44.3,22.5
4,4.0,24.7,47.8,22.5
4,4.0,25.2,48.7,22.5
4,4.0,24.7,47.8,22.5
4,4.0,25.0,52.3,22.5
4,4.0,25.0,52.3,22.5
4,4.0,26.0,43.4,22.5
4,5.0,25.0,52.3,22.5
4,4.0,25.0,52.3,22.5
4,4.0,25.0,52.3,22.5
4,5.0,24.8,44.1,22.5
4,5.0,24.5,49.0,22.5
4,5.0,24.5,49.0,22.5
4,5.0,30.3,45.2,22.5
4,7.0,30.3,45.2,22.5
4,4.0,26.3,54.1,22.5
4,4.0,21.2,61.9,22.5
4,5.0,25.2,52.8,22.5
4,5.0,25.2,52.8,22.5
4,4.0,20.6,68.3,22.5
4,5.0,24.8,54.6,22.5
4,5.0,24.8,54.6,22.5
4,5.0,24.4,56.4,22.5
4,5.0,24.0,57.2,22.5
4,4.0,24.0,57.2,22.5
4,4.0,24.0,57.2,22.5
4,4.0,24.0,57.2,22.5
4,4.0,24.0,57.2,22.5
4,5.0,24.0,47.7,22.5
4,5.0,24.0,47.7,22.5
4,4.0,24.0,57.2,22.5
4,5.0,25.2,52.2,22.5
4,5.0,26.0,52.3,22.5
4,4.0,25.2,52.2,22.5
4,5.0,26.0,52.3,22.5
4,4.0,22.8,59.8,22.5
4,5.0,22.8,59.8,22.5
4,4.0,24.0,53.8,22.5
4,4.0,24.3,57.0,22.5
4,5.0,24.3,57.0,22.5
4,4.0,24.3,57.0,22.5
4,4.0,24.0,56.9,22.5
4,5.0,25.6,44.7,22.5
4,5.0,26.7,38.5,22.5
4,5.0,25.3,44.7,22.5
4,5.0,28.3,35.9,22.5
4,5.0,25.3,44.7,22.5
4,7.0,28.3,35.9,22.5
4,5.0,28.3,35.9,22.5
4,4.0,28.3,35.9,22.5
4,5.0,26.3,41.4,22.5
4,5.0,23.7,56.1,22.5
4,7.0,26.3,40.2,22.5
4,5.0,30.7,39.9,22.5
4,7.0,30.7,39.9,22.5
4,5.0,25.6,41.2,22.5
4,5.0,26.7,34.1,22.5
4,7.0,26.7,34.1,22.5
4,5.0,26.0,42.0,22.5
4,4.0,26.0,42.0,22.5
4,5.0,26.0,42.0,22.5
4,5.0,26.0,42.0,22.5
4,5.0,26.3,38.1,22.5
4,4.0,26.3,38.1,22.5
4,5.0,26.4,38.1,22.5
4,5.0,26.0,42.0,22.5
4,7.0,26.0,42.0,22.5
4,4.0,26.4,38.1,22.5
4,5.0,26.4,38.1,22.5
4,5.0,26.4,38.1,22.5
4,5.0,26.4,38.1,22.5
4,7.0,26.3,31.6,22.5
4,4.0,22.3,64.9,22.5
4,5.0,26.7,59.4,22.5
4,4.0,23.0,68.2,22.5
4,4.0,23.0,68.2,22.5
4,7.0,27.9,58.1,22.5
4,4.0,26.3,58.8,22.5
4,4.0,23.2,64.6,22.5
4,4.0,23.2,64.6,22.5
4,5.0,26.3,58.8,22.5
4,5.0,24.4,61.9,22.5
4,4.0,24.8,50.0,22.5
4,4.0,24.4,57.9,22.5
4,4.0,24.4,57.9,22.5
4,4.0,28.7,43.2,22.5
4,4.0,21.8,65.3,22.5
4,3.0,21.8,65.3,22.5
4,4.0,21.8,65.3,22.5
4,4.0,21.8,65.3,22.5
4,4.0,23.2,63.6,22.5
4,4.0,23.2,63.6,22.5
4,5.0,23.2,64.3,22.5
4,4.0,26.0,47.5,22.5
4,4.0,21.5,64.3,22.5
4,3.0,21.5,64.3,22.5
4,4.0,21.5,64.3,22.5
4,4.0,24.8,58.7,22.5
4,5.0,24.8,58.7,22.5
4,4.0,24.0,56.9,22.5
4,5.0,24.0,55.7,22.5
4,4.0,24.0,42.7,22.5
4,4.0,25.6,45.1,22.5
4,4.0,24.0,42.7,22.5
4,4.0,26.3,43.8,22.5
4,4.0,22.6,49.2,22.5
4,4.0,24.0,49.6,22.5
4,4.0,24.0,49.6,22.5
4,4.0,28.3,45.7,22.5
4,4.0,28.7,33.1,22.5
4,4.0,24.8,44.5,22.5
4,4.0,24.8,44.5,22.5
4,5.0,24.4,36.7,22.5
4,4.0,24.4,36.7,22.5
4,4.0,25.2,47.0,22.5
4,5.0,25.2,47.0,22.5
4,4.0,24.8,42.2,22.5
4,4.0,23.6,45.3,22.5
4,4.0,23.5,44.4,22.5
4,4.0,23.5,44.4,22.5
4,4.0,23.5,44.4,22.5
4,5.0,26.0,37.7,22.5
4,4.0,26.0,37.7,22.5
4,5.0,24.0,46.1,22.5
4,4.0,23.5,44.4,22.5
4,4.0,23.5,44.4,22.5
4,5.0,26.7,42.1,22.5
4,4.0,26.7,42.1,22.5
4,4.0,24.0,42.9,22.5
4,4.0,26.0,54.0,22.5
4,5.0,27.9,51.9,22.5
4,4.0,22.5,53.4,22.5
4,4.0,22.5,53.4,22.5
4,4.0,23.6,53.6,22.5
4,4.0,25.6,52.5,22.5
4,4.0,25.6,52.5,22.5
4,4.0,23.6,44.0,22.5
4,4.0,23.6,44.0,22.5
4,4.0,23.6,53.1,22.5
4,4.0,22.5,53.4,22.5
4,4.0,22.5,53.4,22.5
4,4.0,21.5,60.2,22.5
4,4.0,21.5,60.2,22.5
4,3.0,21.5,60.2,22.5
4,4.0,21.5,60.2,22.5
4,4.0,21.5,60.2,22.5
4,5.0,23.2,51.9,22.5
4,4.0,23.2,51.9,22.5
4,4.0,23.2,54.4,22.5
4,4.0,23.2,54.4,22.5
4,4.0,21.2,58.7,22.5
4,4.0,21.2,58.7,22.5
4,4.0,25.2,52.5,22.5
4,4.0,21.2,58.7,22.5
4,4.0,21.2,58.7,22.5
4,4.0,22.5,53.1,22.5
4,4.0,21.2,58.7,22.5
4,4.0,21.2,58.7,22.5
4,4.0,23.6,56.5,22.5
4,4.0,21.9,59.1,22.5
4,5.0,27.9,38.2,22.5
4,5.0,27.9,38.2,22.5
4,4.0,24.8,41.7,22.5
4,5.0,24.8,41.7,22.5
4,4.0,25.6,39.2,22.5
4,5.0,25.6,39.2,22.5
4,4.0,25.6,39.2,22.5
4,4.0,24.8,36.1,22.5
4,5.0,24.8,36.1,22.5
4,4.0,25.6,39.2,22.5
4,4.0,28.7,30.7,22.5
4,4.0,28.7,30.7,22.5
4,5.0,26.7,39.6,22.5
4,5.0,25.2,31.3,22.5
4,4.0,25.2,31.3,22.5
4,5.0,24.5,37.5,22.5
4,4.0,24.5,37.5,22.5
4,4.0,24.5,37.5,22.5
4,4.0,24.5,37.5,22.5
4,4.0,24.5,37.5,22.5
4,5.0,24.5,37.5,22.5
4,5.0,24.4,39.9,22.5
4,4.0,24.3,39.4,22.5
4,4.0,24.3,39.4,22.5
4,4.0,24.3,39.4,22.5
4,4.0,25.6,35.7,22.5
4,4.0,24.8,39.0,22.5
4,4.0,24.8,39.0,22.5
4,5.0,23.6,41.8,22.5
4,4.0,25.2,40.2,22.5
4,5.0,24.8,61.6,22.5
4,5.0,24.8,61.6,22.5
